Timestamp,Temperature_C,Humidity_Percent,Air_Quality_Value
2006-12-20,10.27,58.3,70
2006-12-21,13.97,46.1,194
2006-12-22,9.91,41.8,170
2006-12-23,16.99,36.0,84
2006-12-24,7.21,62.9,109
2006-12-25,14.3,45.9,84
2006-12-26,13.2,51.9,180
2006-12-27,16.05,63.6,68
2006-12-28,8.88,42.4,131
2006-12-29,7.35,35.8,169
2006-12-30,11.73,67.6,58
2006-12-31,6.46,40.0,92
2007-01-01,10.46,62.1,54
2007-01-02,7.54,56.3,159
2007-01-03,12.3,44.5,118
2007-01-04,17.8,48.6,77
2007-01-05,16.78,59.3,87
2007-01-06,13.34,62.5,129
2007-01-07,9.84,40.5,144
2007-01-08,7.15,62.4,56
2007-01-09,8.4,63.9,76
2007-01-10,6.89,35.0,76
2007-01-11,15.83,57.5,127
2007-01-12,7.03,42.5,176
2007-01-13,9.12,40.4,169
2007-01-14,13.65,67.2,194
2007-01-15,13.98,57.0,104
2007-01-16,6.25,46.9,63
2007-01-17,11.16,45.1,177
2007-01-18,15.5,37.5,99
2007-01-19,6.12,59.3,56
2007-01-20,13.08,37.2,92
2007-01-21,8.39,54.3,132
2007-01-22,6.44,35.3,74
2007-01-23,15.33,54.4,50
2007-01-24,17.21,60.7,76
2007-01-25,12.7,59.2,184
2007-01-26,5.7,54.5,140
2007-01-27,9.96,65.0,87
2007-01-28,13.4,67.2,132
2007-01-29,9.94,53.5,118
2007-01-30,5.23,42.9,166
2007-01-31,5.86,35.4,74
2007-02-01,15.4,53.0,188
2007-02-02,17.6,36.9,58
2007-02-03,14.71,48.9,93
2007-02-04,7.94,41.6,139
2007-02-05,15.75,44.5,76
2007-02-06,14.1,36.6,142
2007-02-07,7.69,65.8,168
2007-02-08,14.8,39.2,199
2007-02-09,15.09,67.6,160
2007-02-10,11.85,35.9,165
2007-02-11,5.31,64.8,103
2007-02-12,16.57,65.7,78
2007-02-13,6.61,37.0,143
2007-02-14,15.25,40.4,147
2007-02-15,14.99,53.4,181
2007-02-16,6.3,40.6,85
2007-02-17,9.59,41.5,122
2007-02-18,13.09,65.0,113
2007-02-19,5.67,58.9,137
2007-02-20,8.43,48.2,177
2007-02-21,11.58,60.8,99
2007-02-22,5.87,41.7,161
2007-02-23,12.06,41.3,144
2007-02-24,16.43,49.8,62
2007-02-25,6.33,38.8,145
2007-02-26,9.14,39.5,195
2007-02-27,6.14,47.7,174
2007-02-28,16.67,68.8,158
2007-03-01,20.59,35.6,185
2007-03-02,20.91,59.9,75
2007-03-03,18.87,57.3,64
2007-03-04,24.83,37.4,95
2007-03-05,18.91,54.2,122
2007-03-06,24.2,52.7,103
2007-03-07,22.43,56.9,194
2007-03-08,20.44,58.6,130
2007-03-09,29.81,54.3,69
2007-03-10,28.41,35.4,136
2007-03-11,28.3,47.9,80
2007-03-12,26.9,42.3,133
2007-03-13,26.85,49.2,51
2007-03-14,27.79,45.6,131
2007-03-15,29.46,41.4,179
2007-03-16,26.53,47.6,199
2007-03-17,21.15,47.0,120
2007-03-18,27.34,46.1,113
2007-03-19,24.48,41.2,84
2007-03-20,27.62,47.0,164
2007-03-21,21.08,48.1,188
2007-03-22,20.91,42.3,97
2007-03-23,28.78,46.5,162
2007-03-24,18.42,43.3,124
2007-03-25,21.42,58.8,131
2007-03-26,23.79,38.6,114
2007-03-27,22.08,40.4,152
2007-03-28,24.41,35.7,94
2007-03-29,29.42,36.4,122
2007-03-30,25.27,35.4,68
2007-03-31,28.71,36.2,174
2007-04-01,24.98,49.5,186
2007-04-02,20.53,49.2,112
2007-04-03,20.48,35.3,186
2007-04-04,23.43,44.7,85
2007-04-05,29.3,56.2,74
2007-04-06,24.7,50.1,129
2007-04-07,26.49,36.3,189
2007-04-08,24.21,51.7,58
2007-04-09,28.18,55.6,111
2007-04-10,29.78,46.4,161
2007-04-11,29.64,44.6,169
2007-04-12,22.11,46.0,177
2007-04-13,27.11,53.5,132
2007-04-14,19.25,44.5,160
2007-04-15,26.05,47.0,92
2007-04-16,23.36,45.0,88
2007-04-17,27.88,50.4,92
2007-04-18,27.1,38.3,126
2007-04-19,21.89,44.7,108
2007-04-20,26.79,51.9,118
2007-04-21,24.04,48.5,151
2007-04-22,20.88,43.0,94
2007-04-23,22.42,53.0,92
2007-04-24,26.36,43.2,181
2007-04-25,28.45,45.4,131
2007-04-26,26.92,40.3,148
2007-04-27,19.26,44.9,58
2007-04-28,26.37,53.4,70
2007-04-29,19.62,42.6,171
2007-04-30,28.77,41.6,181
2007-05-01,28.19,40.5,129
2007-05-02,27.4,57.6,165
2007-05-03,23.86,39.5,179
2007-05-04,22.66,59.7,190
2007-05-05,21.33,37.3,104
2007-05-06,26.68,57.2,171
2007-05-07,18.55,36.2,77
2007-05-08,25.95,41.1,107
2007-05-09,26.62,39.2,110
2007-05-10,21.45,46.4,111
2007-05-11,20.27,38.7,75
2007-05-12,26.25,37.1,67
2007-05-13,23.4,57.1,198
2007-05-14,22.35,35.7,71
2007-05-15,25.83,46.0,167
2007-05-16,18.01,54.4,147
2007-05-17,21.18,57.5,58
2007-05-18,21.93,58.1,104
2007-05-19,24.23,44.2,112
2007-05-20,18.35,45.5,93
2007-05-21,29.98,59.6,79
2007-05-22,19.77,42.2,94
2007-05-23,20.68,49.7,167
2007-05-24,18.65,44.3,187
2007-05-25,21.59,53.8,100
2007-05-26,20.73,41.1,62
2007-05-27,28.75,47.0,142
2007-05-28,25.21,56.0,126
2007-05-29,20.79,48.1,121
2007-05-30,20.19,58.7,140
2007-05-31,23.26,56.1,76
2007-06-01,28.89,63.1,77
2007-06-02,34.56,71.6,142
2007-06-03,34.35,84.5,70
2007-06-04,35.44,67.5,63
2007-06-05,29.63,83.4,108
2007-06-06,36.03,75.1,151
2007-06-07,33.83,52.7,184
2007-06-08,36.52,75.3,134
2007-06-09,37.98,62.3,134
2007-06-10,37.76,71.1,173
2007-06-11,32.02,56.5,142
2007-06-12,37.86,58.9,78
2007-06-13,32.86,78.2,150
2007-06-14,36.32,52.3,127
2007-06-15,29.37,73.5,56
2007-06-16,36.73,81.0,152
2007-06-17,33.16,68.3,123
2007-06-18,32.58,72.4,136
2007-06-19,30.42,70.5,77
2007-06-20,35.19,79.6,59
2007-06-21,37.8,66.9,51
2007-06-22,35.51,82.7,90
2007-06-23,37.02,81.8,69
2007-06-24,35.92,75.0,60
2007-06-25,34.24,71.4,66
2007-06-26,33.63,60.8,185
2007-06-27,32.54,61.8,70
2007-06-28,28.49,82.5,189
2007-06-29,31.19,54.8,185
2007-06-30,30.33,69.8,129
2007-07-01,32.98,83.7,132
2007-07-02,33.37,63.1,129
2007-07-03,30.59,83.3,51
2007-07-04,32.3,68.5,95
2007-07-05,35.61,71.4,118
2007-07-06,31.6,77.1,59
2007-07-07,34.48,70.2,132
2007-07-08,32.12,84.0,164
2007-07-09,37.15,53.7,103
2007-07-10,32.28,69.0,178
2007-07-11,36.98,69.4,109
2007-07-12,32.15,63.5,104
2007-07-13,33.31,77.5,73
2007-07-14,31.01,77.3,52
2007-07-15,28.5,70.7,70
2007-07-16,36.06,62.7,175
2007-07-17,34.96,50.5,116
2007-07-18,33.24,57.5,146
2007-07-19,32.69,62.2,81
2007-07-20,36.2,64.4,60
2007-07-21,30.8,62.0,151
2007-07-22,35.0,64.4,74
2007-07-23,34.16,64.1,80
2007-07-24,28.05,76.5,138
2007-07-25,37.34,71.3,164
2007-07-26,28.44,85.0,125
2007-07-27,32.2,83.7,75
2007-07-28,35.88,53.3,118
2007-07-29,35.22,67.5,189
2007-07-30,31.07,56.1,92
2007-07-31,30.9,75.9,103
2007-08-01,36.37,66.3,53
2007-08-02,36.63,80.8,187
2007-08-03,36.32,81.3,106
2007-08-04,37.7,75.6,79
2007-08-05,31.28,77.4,197
2007-08-06,35.79,65.5,120
2007-08-07,31.34,84.7,132
2007-08-08,34.82,82.8,195
2007-08-09,34.65,62.0,124
2007-08-10,29.72,83.5,123
2007-08-11,28.59,81.9,84
2007-08-12,31.54,67.1,144
2007-08-13,28.21,69.3,180
2007-08-14,36.2,84.3,156
2007-08-15,32.55,52.4,111
2007-08-16,33.95,66.8,131
2007-08-17,33.08,52.2,91
2007-08-18,34.06,81.2,139
2007-08-19,29.25,82.7,53
2007-08-20,32.57,83.8,163
2007-08-21,34.64,59.5,175
2007-08-22,36.72,54.6,152
2007-08-23,35.16,67.4,129
2007-08-24,31.27,64.9,148
2007-08-25,30.67,81.6,140
2007-08-26,30.83,82.8,73
2007-08-27,28.62,65.8,113
2007-08-28,32.91,78.8,144
2007-08-29,36.89,52.9,97
2007-08-30,29.64,65.0,186
2007-08-31,31.81,80.1,98
2007-09-01,30.54,60.0,108
2007-09-02,30.34,58.7,53
2007-09-03,32.56,52.1,53
2007-09-04,35.63,68.8,102
2007-09-05,36.89,61.5,133
2007-09-06,36.1,66.4,73
2007-09-07,30.56,67.8,128
2007-09-08,28.15,76.6,174
2007-09-09,37.79,61.1,57
2007-09-10,28.24,72.2,66
2007-09-11,29.71,65.6,141
2007-09-12,29.05,80.7,150
2007-09-13,36.65,55.3,155
2007-09-14,31.98,64.8,84
2007-09-15,31.95,70.3,86
2007-09-16,35.64,83.8,131
2007-09-17,37.33,69.7,188
2007-09-18,34.34,79.0,132
2007-09-19,36.3,53.9,119
2007-09-20,29.25,74.5,197
2007-09-21,28.63,75.6,88
2007-09-22,36.85,58.1,122
2007-09-23,32.48,53.8,56
2007-09-24,33.57,82.3,71
2007-09-25,31.46,61.7,78
2007-09-26,29.17,59.8,117
2007-09-27,29.0,61.4,133
2007-09-28,35.08,65.1,159
2007-09-29,36.98,69.4,99
2007-09-30,32.48,60.3,93
2007-10-01,18.86,67.0,129
2007-10-02,22.48,46.9,59
2007-10-03,26.61,50.9,155
2007-10-04,26.49,63.7,115
2007-10-05,26.96,50.4,137
2007-10-06,21.52,67.7,126
2007-10-07,21.44,58.8,72
2007-10-08,16.68,67.5,75
2007-10-09,23.89,52.9,173
2007-10-10,23.13,45.3,157
2007-10-11,17.89,61.4,54
2007-10-12,23.56,51.5,103
2007-10-13,24.72,50.3,61
2007-10-14,20.48,64.5,79
2007-10-15,15.08,65.5,116
2007-10-16,26.34,53.3,65
2007-10-17,22.48,67.8,174
2007-10-18,21.97,69.8,120
2007-10-19,26.0,65.6,122
2007-10-20,19.38,54.6,153
2007-10-21,16.62,47.1,101
2007-10-22,20.27,48.4,62
2007-10-23,26.84,55.4,125
2007-10-24,25.79,58.2,169
2007-10-25,21.41,60.6,118
2007-10-26,15.64,58.7,54
2007-10-27,15.43,56.2,172
2007-10-28,15.14,59.9,80
2007-10-29,27.45,52.4,106
2007-10-30,26.18,59.8,112
2007-10-31,15.28,45.9,95
2007-11-01,19.08,62.8,163
2007-11-02,20.34,54.0,143
2007-11-03,27.6,54.1,183
2007-11-04,18.32,45.8,170
2007-11-05,24.43,67.3,72
2007-11-06,17.62,67.9,75
2007-11-07,15.91,47.0,90
2007-11-08,21.33,62.6,154
2007-11-09,27.94,61.7,151
2007-11-10,15.48,54.1,110
2007-11-11,18.01,63.2,129
2007-11-12,23.99,50.5,113
2007-11-13,22.47,69.0,154
2007-11-14,22.08,56.9,119
2007-11-15,26.24,56.7,88
2007-11-16,26.44,52.3,198
2007-11-17,19.04,64.2,178
2007-11-18,25.05,62.6,155
2007-11-19,18.96,46.3,130
2007-11-20,20.84,61.5,177
2007-11-21,23.97,55.6,181
2007-11-22,17.64,52.4,115
2007-11-23,15.76,64.4,167
2007-11-24,27.43,46.5,192
2007-11-25,27.14,46.3,134
2007-11-26,21.58,69.5,198
2007-11-27,15.37,55.3,62
2007-11-28,19.31,56.4,104
2007-11-29,22.24,60.3,59
2007-11-30,22.03,65.6,84
2007-12-01,9.93,44.6,79
2007-12-02,15.47,38.2,190
2007-12-03,10.24,38.2,99
2007-12-04,12.22,48.0,187
2007-12-05,11.29,39.4,104
2007-12-06,8.48,37.2,197
2007-12-07,8.74,64.4,178
2007-12-08,10.75,40.2,113
2007-12-09,13.47,44.9,89
2007-12-10,14.12,37.3,148
2007-12-11,16.16,42.8,134
2007-12-12,16.48,56.0,167
2007-12-13,14.68,57.6,130
2007-12-14,14.19,52.5,73
2007-12-15,14.31,63.1,120
2007-12-16,10.36,51.5,104
2007-12-17,11.89,47.3,116
2007-12-18,15.59,48.1,135
2007-12-19,15.08,50.1,168
2007-12-20,17.68,51.8,188
2007-12-21,7.81,47.7,61
2007-12-22,5.47,54.6,126
2007-12-23,7.01,68.8,185
2007-12-24,11.49,43.8,184
2007-12-25,8.38,40.5,141
2007-12-26,10.13,60.8,186
2007-12-27,14.45,52.6,80
2007-12-28,10.34,64.4,105
2007-12-29,14.45,35.9,121
2007-12-30,16.22,35.1,64
2007-12-31,5.32,52.8,77
2008-01-01,6.1,54.4,174
2008-01-02,8.36,42.1,177
2008-01-03,15.74,47.2,109
2008-01-04,11.54,49.4,64
2008-01-05,14.1,67.5,56
2008-01-06,8.26,64.8,169
2008-01-07,12.79,67.1,53
2008-01-08,9.21,68.2,87
2008-01-09,6.35,55.5,190
2008-01-10,8.66,54.4,187
2008-01-11,5.08,57.1,122
2008-01-12,12.68,59.5,122
2008-01-13,15.7,37.9,181
2008-01-14,14.45,51.2,66
2008-01-15,12.89,35.2,168
2008-01-16,7.5,41.1,175
2008-01-17,17.12,61.5,90
2008-01-18,11.97,45.7,83
2008-01-19,5.41,40.9,143
2008-01-20,16.9,49.9,177
2008-01-21,7.4,39.7,101
2008-01-22,11.74,49.4,167
2008-01-23,13.09,68.6,168
2008-01-24,15.04,44.2,68
2008-01-25,11.54,49.1,165
2008-01-26,9.86,52.4,53
2008-01-27,8.64,55.7,103
2008-01-28,5.75,59.7,141
2008-01-29,8.82,60.7,88
2008-01-30,7.08,39.5,61
2008-01-31,8.77,35.8,108
2008-02-01,8.83,44.5,113
2008-02-02,8.09,46.9,68
2008-02-03,10.11,51.0,99
2008-02-04,10.36,55.1,87
2008-02-05,11.47,40.2,60
2008-02-06,17.93,51.9,84
2008-02-07,7.12,40.4,74
2008-02-08,9.12,43.6,172
2008-02-09,15.06,64.8,148
2008-02-10,7.54,60.8,70
2008-02-11,7.53,49.6,177
2008-02-12,9.94,36.7,179
2008-02-13,17.12,48.3,107
2008-02-14,5.41,58.4,75
2008-02-15,11.56,69.6,56
2008-02-16,17.75,62.1,132
2008-02-17,6.82,60.7,92
2008-02-18,17.02,53.2,175
2008-02-19,9.83,58.7,151
2008-02-20,13.09,60.9,94
2008-02-21,11.08,68.2,94
2008-02-22,10.12,64.8,180
2008-02-23,11.22,68.9,190
2008-02-24,10.21,66.5,194
2008-02-25,15.76,39.9,147
2008-02-26,17.02,37.6,177
2008-02-27,13.05,69.7,100
2008-02-28,7.99,61.7,93
2008-02-29,16.15,65.9,114
2008-03-01,23.97,56.3,66
2008-03-02,20.8,55.5,101
2008-03-03,19.17,42.6,176
2008-03-04,22.83,59.0,151
2008-03-05,20.38,45.7,55
2008-03-06,24.22,35.0,113
2008-03-07,29.16,58.5,188
2008-03-08,24.69,39.4,145
2008-03-09,23.49,45.3,84
2008-03-10,23.7,58.8,152
2008-03-11,23.95,37.1,55
2008-03-12,28.23,47.6,197
2008-03-13,23.25,56.2,138
2008-03-14,29.18,51.1,73
2008-03-15,26.25,47.7,147
2008-03-16,27.24,42.3,51
2008-03-17,24.18,53.1,155
2008-03-18,23.89,56.3,200
2008-03-19,20.48,52.2,157
2008-03-20,23.65,53.8,68
2008-03-21,19.72,38.8,173
2008-03-22,20.42,46.0,131
2008-03-23,28.62,35.9,104
2008-03-24,22.37,54.1,95
2008-03-25,25.42,43.1,89
2008-03-26,19.2,37.0,137
2008-03-27,24.61,48.4,74
2008-03-28,18.56,59.1,135
2008-03-29,24.08,58.8,76
2008-03-30,27.17,48.3,112
2008-03-31,29.63,52.4,199
2008-04-01,22.92,53.7,53
2008-04-02,29.73,39.0,151
2008-04-03,21.25,47.7,130
2008-04-04,24.2,58.6,112
2008-04-05,29.44,55.3,167
2008-04-06,26.36,54.2,69
2008-04-07,22.78,58.0,93
2008-04-08,27.77,51.9,185
2008-04-09,24.67,52.3,62
2008-04-10,24.51,35.4,140
2008-04-11,26.27,41.6,69
2008-04-12,21.15,45.6,80
2008-04-13,22.26,41.1,144
2008-04-14,18.15,40.8,168
2008-04-15,29.62,53.9,108
2008-04-16,18.01,50.9,61
2008-04-17,24.59,59.2,81
2008-04-18,29.59,57.5,139
2008-04-19,25.37,56.3,155
2008-04-20,20.84,38.7,53
2008-04-21,18.32,56.8,101
2008-04-22,26.23,50.2,163
2008-04-23,26.02,35.9,104
2008-04-24,18.14,57.9,192
2008-04-25,19.6,55.1,189
2008-04-26,27.55,54.8,91
2008-04-27,23.57,47.7,137
2008-04-28,23.54,44.0,103
2008-04-29,27.96,44.7,99
2008-04-30,22.76,56.2,194
2008-05-01,24.37,39.3,117
2008-05-02,24.62,49.2,110
2008-05-03,26.77,52.3,80
2008-05-04,28.9,51.3,134
2008-05-05,27.64,37.4,79
2008-05-06,26.86,46.0,60
2008-05-07,28.35,45.7,105
2008-05-08,20.46,60.0,82
2008-05-09,28.35,38.7,105
2008-05-10,25.53,47.3,184
2008-05-11,23.12,52.1,200
2008-05-12,27.53,47.8,54
2008-05-13,20.23,53.2,176
2008-05-14,24.76,57.7,192
2008-05-15,23.86,51.2,113
2008-05-16,26.05,49.1,194
2008-05-17,29.07,51.2,50
2008-05-18,24.13,59.4,57
2008-05-19,18.44,55.7,166
2008-05-20,19.26,59.6,141
2008-05-21,22.63,58.5,64
2008-05-22,24.14,35.9,104
2008-05-23,21.85,58.2,91
2008-05-24,20.64,45.8,180
2008-05-25,19.56,58.0,54
2008-05-26,26.08,55.1,177
2008-05-27,18.82,53.5,179
2008-05-28,26.64,58.7,184
2008-05-29,24.48,46.1,73
2008-05-30,29.86,51.3,92
2008-05-31,24.75,50.5,152
2008-06-01,31.08,64.9,193
2008-06-02,33.63,60.9,96
2008-06-03,35.4,56.0,79
2008-06-04,28.62,65.2,91
2008-06-05,30.98,72.3,93
2008-06-06,30.29,74.8,50
2008-06-07,30.58,55.4,93
2008-06-08,37.84,83.9,176
2008-06-09,28.14,70.9,54
2008-06-10,34.81,74.2,164
2008-06-11,32.22,51.5,116
2008-06-12,30.85,58.4,155
2008-06-13,30.95,66.3,163
2008-06-14,35.9,55.9,106
2008-06-15,32.55,54.1,169
2008-06-16,37.78,84.5,173
2008-06-17,28.84,71.8,72
2008-06-18,35.07,83.2,160
2008-06-19,32.44,76.5,109
2008-06-20,34.63,81.6,63
2008-06-21,33.43,71.8,73
2008-06-22,36.66,50.5,64
2008-06-23,35.54,64.5,98
2008-06-24,31.47,80.6,139
2008-06-25,35.53,52.2,73
2008-06-26,37.84,50.7,68
2008-06-27,36.43,66.6,170
2008-06-28,32.01,81.9,56
2008-06-29,31.79,64.1,179
2008-06-30,32.68,64.4,180
2008-07-01,33.59,82.0,142
2008-07-02,30.94,69.8,136
2008-07-03,35.42,58.2,87
2008-07-04,35.57,78.1,97
2008-07-05,36.36,64.8,127
2008-07-06,36.39,76.3,164
2008-07-07,31.52,67.3,68
2008-07-08,29.35,66.1,107
2008-07-09,31.43,83.5,133
2008-07-10,28.82,79.9,104
2008-07-11,31.76,50.3,96
2008-07-12,29.06,67.8,81
2008-07-13,36.21,77.8,139
2008-07-14,29.17,50.7,151
2008-07-15,28.7,74.3,176
2008-07-16,36.24,81.5,160
2008-07-17,30.81,61.2,193
2008-07-18,36.48,60.9,80
2008-07-19,31.57,80.8,82
2008-07-20,37.3,59.2,114
2008-07-21,29.0,83.8,158
2008-07-22,33.67,66.1,112
2008-07-23,29.43,51.3,97
2008-07-24,32.77,61.0,183
2008-07-25,35.92,60.6,76
2008-07-26,33.49,80.3,87
2008-07-27,30.7,72.1,105
2008-07-28,37.35,55.6,182
2008-07-29,33.34,77.5,119
2008-07-30,30.1,56.9,200
2008-07-31,32.4,57.1,181
2008-08-01,37.88,71.7,122
2008-08-02,29.85,59.1,155
2008-08-03,34.94,66.1,177
2008-08-04,33.55,60.1,142
2008-08-05,29.2,81.9,157
2008-08-06,37.26,73.5,58
2008-08-07,31.07,64.5,182
2008-08-08,36.08,79.6,177
2008-08-09,35.16,70.7,144
2008-08-10,35.34,64.8,138
2008-08-11,31.81,72.9,82
2008-08-12,32.78,58.2,128
2008-08-13,37.84,70.5,165
2008-08-14,32.11,71.6,120
2008-08-15,33.86,61.2,199
2008-08-16,33.83,57.7,196
2008-08-17,29.07,71.2,156
2008-08-18,37.3,58.8,72
2008-08-19,37.66,74.8,89
2008-08-20,34.56,55.5,137
2008-08-21,36.07,52.3,74
2008-08-22,36.06,60.6,118
2008-08-23,35.53,84.3,187
2008-08-24,33.16,60.4,133
2008-08-25,35.37,67.2,127
2008-08-26,34.57,56.9,98
2008-08-27,32.56,68.4,112
2008-08-28,34.81,61.9,84
2008-08-29,28.39,83.1,114
2008-08-30,33.78,76.0,123
2008-08-31,35.82,69.4,76
2008-09-01,29.91,63.2,194
2008-09-02,35.19,60.7,55
2008-09-03,35.89,81.3,193
2008-09-04,33.03,78.4,98
2008-09-05,28.43,59.5,61
2008-09-06,35.1,69.4,160
2008-09-07,37.08,52.1,96
2008-09-08,31.11,74.6,156
2008-09-09,37.17,81.2,70
2008-09-10,33.58,72.9,137
2008-09-11,29.53,81.6,90
2008-09-12,34.41,61.4,180
2008-09-13,37.12,67.3,148
2008-09-14,34.24,59.9,145
2008-09-15,29.87,56.0,106
2008-09-16,34.83,66.8,79
2008-09-17,37.81,60.0,195
2008-09-18,28.09,75.3,107
2008-09-19,33.02,52.5,113
2008-09-20,35.47,76.8,196
2008-09-21,33.03,78.2,75
2008-09-22,30.65,64.6,70
2008-09-23,30.33,56.4,170
2008-09-24,33.47,54.5,125
2008-09-25,38.0,70.7,146
2008-09-26,30.85,82.7,199
2008-09-27,34.36,65.7,115
2008-09-28,37.11,50.4,115
2008-09-29,36.76,58.4,64
2008-09-30,29.42,65.4,85
2008-10-01,24.13,50.5,198
2008-10-02,23.53,46.4,124
2008-10-03,21.96,69.0,101
2008-10-04,22.26,57.3,50
2008-10-05,18.23,55.0,91
2008-10-06,17.29,55.1,99
2008-10-07,20.41,67.1,197
2008-10-08,24.77,57.4,187
2008-10-09,16.62,61.6,156
2008-10-10,20.03,59.4,50
2008-10-11,25.95,66.3,69
2008-10-12,24.27,63.9,123
2008-10-13,25.63,68.4,111
2008-10-14,17.94,57.7,107
2008-10-15,24.62,64.8,139
2008-10-16,26.23,50.5,86
2008-10-17,21.92,69.6,63
2008-10-18,26.71,57.5,123
2008-10-19,21.46,55.1,195
2008-10-20,18.07,49.9,118
2008-10-21,16.01,62.9,176
2008-10-22,18.52,51.1,152
2008-10-23,16.27,50.1,133
2008-10-24,22.48,61.3,69
2008-10-25,24.49,68.9,161
2008-10-26,21.4,47.2,58
2008-10-27,24.65,56.9,178
2008-10-28,19.82,47.6,114
2008-10-29,15.66,61.3,178
2008-10-30,18.57,64.2,199
2008-10-31,25.15,61.7,50
2008-11-01,25.77,69.9,147
2008-11-02,21.92,60.2,179
2008-11-03,22.41,57.8,124
2008-11-04,27.24,63.1,87
2008-11-05,23.82,45.2,142
2008-11-06,27.75,63.0,85
2008-11-07,15.2,68.2,129
2008-11-08,17.62,48.0,164
2008-11-09,24.8,56.4,74
2008-11-10,24.18,47.8,115
2008-11-11,24.93,63.4,189
2008-11-12,19.63,63.1,119
2008-11-13,20.47,59.6,194
2008-11-14,22.83,48.2,152
2008-11-15,26.02,65.7,118
2008-11-16,16.19,58.7,108
2008-11-17,24.9,55.2,150
2008-11-18,15.54,52.3,200
2008-11-19,19.38,58.1,156
2008-11-20,22.18,60.4,75
2008-11-21,25.1,62.9,53
2008-11-22,27.56,65.7,184
2008-11-23,24.33,57.1,199
2008-11-24,22.53,53.9,95
2008-11-25,27.43,55.9,122
2008-11-26,21.78,58.9,60
2008-11-27,21.05,63.0,83
2008-11-28,27.85,45.9,154
2008-11-29,22.62,46.0,159
2008-11-30,21.28,66.4,139
2008-12-01,10.51,49.3,189
2008-12-02,7.39,52.2,127
2008-12-03,5.47,66.1,145
2008-12-04,10.58,50.6,166
2008-12-05,6.91,44.5,160
2008-12-06,9.91,42.4,133
2008-12-07,11.08,45.1,199
2008-12-08,14.01,37.3,146
2008-12-09,17.42,51.1,192
2008-12-10,11.18,44.0,109
2008-12-11,10.27,40.7,141
2008-12-12,10.63,35.3,181
2008-12-13,15.18,59.6,155
2008-12-14,12.41,51.0,122
2008-12-15,11.61,55.1,67
2008-12-16,10.1,65.4,145
2008-12-17,9.08,66.4,80
2008-12-18,17.5,50.7,147
2008-12-19,12.45,61.7,128
2008-12-20,9.69,42.0,142
2008-12-21,15.85,48.5,68
2008-12-22,17.65,52.3,180
2008-12-23,8.31,65.4,56
2008-12-24,9.28,57.1,129
2008-12-25,8.4,52.1,88
2008-12-26,10.28,46.6,154
2008-12-27,8.52,67.5,174
2008-12-28,13.41,37.1,195
2008-12-29,6.55,67.1,170
2008-12-30,16.12,48.3,148
2008-12-31,14.03,47.6,109
2009-01-01,16.67,41.4,93
2009-01-02,16.45,41.0,190
2009-01-03,17.82,40.6,137
2009-01-04,9.26,42.3,109
2009-01-05,12.94,69.3,141
2009-01-06,7.93,36.9,69
2009-01-07,13.97,45.2,132
2009-01-08,10.39,52.6,54
2009-01-09,8.8,69.3,152
2009-01-10,13.57,61.5,183
2009-01-11,6.12,58.1,191
2009-01-12,10.66,35.7,60
2009-01-13,11.32,57.4,93
2009-01-14,7.79,38.1,186
2009-01-15,16.18,45.2,159
2009-01-16,10.46,57.1,188
2009-01-17,10.69,42.4,109
2009-01-18,17.63,47.2,190
2009-01-19,14.23,69.4,67
2009-01-20,14.38,44.8,189
2009-01-21,10.21,46.6,90
2009-01-22,7.66,50.0,81
2009-01-23,8.03,45.0,86
2009-01-24,15.05,48.0,81
2009-01-25,5.07,54.0,186
2009-01-26,16.55,64.6,142
2009-01-27,13.1,48.1,187
2009-01-28,12.44,50.9,92
2009-01-29,16.91,44.0,75
2009-01-30,7.38,64.5,155
2009-01-31,14.05,36.2,122
2009-02-01,15.98,66.1,63
2009-02-02,17.32,42.5,175
2009-02-03,9.31,59.4,72
2009-02-04,13.98,49.5,102
2009-02-05,9.79,38.3,151
2009-02-06,15.31,47.2,193
2009-02-07,7.34,38.3,120
2009-02-08,9.69,61.2,50
2009-02-09,12.1,51.5,65
2009-02-10,15.59,40.0,137
2009-02-11,15.18,55.4,146
2009-02-12,17.54,54.7,116
2009-02-13,5.07,41.8,157
2009-02-14,9.17,36.5,100
2009-02-15,8.15,57.4,90
2009-02-16,8.84,68.5,193
2009-02-17,17.14,64.2,193
2009-02-18,13.91,45.7,56
2009-02-19,13.97,41.9,65
2009-02-20,17.44,52.3,77
2009-02-21,16.04,69.3,152
2009-02-22,11.54,53.5,80
2009-02-23,15.01,53.0,61
2009-02-24,5.46,58.3,116
2009-02-25,17.49,64.4,136
2009-02-26,8.49,37.4,152
2009-02-27,5.16,55.0,169
2009-02-28,5.49,51.1,139
2009-03-01,24.79,50.0,81
2009-03-02,27.27,49.0,130
2009-03-03,24.82,38.9,90
2009-03-04,27.54,45.2,170
2009-03-05,21.27,42.4,133
2009-03-06,19.99,55.3,70
2009-03-07,18.68,50.4,86
2009-03-08,23.52,40.1,78
2009-03-09,21.88,48.7,124
2009-03-10,28.41,37.8,150
2009-03-11,21.97,39.2,195
2009-03-12,21.96,44.8,177
2009-03-13,24.57,37.9,140
2009-03-14,21.57,44.4,116
2009-03-15,20.41,58.0,52
2009-03-16,19.45,44.6,120
2009-03-17,24.89,50.3,168
2009-03-18,21.53,36.2,186
2009-03-19,26.96,56.9,191
